('L', 88, 32)
('J', 89, 32)
('F', 89, 31)
('J', 90, 31)
('7', 90, 30)
('-', 89, 30)
('-', 88, 30)
('-', 87, 30)
('L', 86, 30)
('F', 86, 29)
('-', 87, 29)
('-', 88, 29)
('J', 89, 29)
('7', 89, 28)
('-', 88, 28)
('-', 87, 28)
('L', 86, 28)
('|', 86, 27)
('F', 86, 26)
('7', 87, 26)
('L', 87, 27)
('-', 88, 27)
('J', 89, 27)
('7', 89, 26)
('L', 88, 26)
('7', 88, 25)
('-', 87, 25)
('L', 86, 25)
('7', 86, 24)
('L', 85, 24)
('F', 85, 23)
('J', 86, 23)
('7', 86, 22)
('L', 85, 22)
('F', 85, 21)
('J', 86, 21)
('|', 86, 20)
('7', 86, 19)
('F', 85, 19)
('J', 85, 20)
('L', 84, 20)
('|', 84, 19)
('|', 84, 18)
('F', 84, 17)
('7', 85, 17)
('L', 85, 18)
('-', 86, 18)
('7', 87, 18)
('|', 87, 19)
('|', 87, 20)
('|', 87, 21)
('|', 87, 22)
('|', 87, 23)
('L', 87, 24)
('J', 88, 24)
('|', 88, 23)
('|', 88, 22)
('F', 88, 21)
('J', 89, 21)
('|', 89, 20)
('7', 89, 19)
('L', 88, 19)
('|', 88, 18)
('7', 88, 17)
('-', 87, 17)
('L', 86, 17)
('F', 86, 16)
('J', 87, 16)
('7', 87, 15)
('-', 86, 15)
('-', 85, 15)
('F', 84, 15)
('J', 84, 16)
('L', 83, 16)
('7', 83, 15)
('L', 82, 15)
('7', 82, 14)
('F', 81, 14)
('J', 81, 15)
('L', 80, 15)
('|', 80, 14)
('F', 80, 13)
('-', 81, 13)
('J', 82, 13)
('7', 82, 12)
('-', 81, 12)
('-', 80, 12)
('-', 79, 12)
('-', 78, 12)
('-', 77, 12)
('F', 76, 12)
('J', 76, 13)
('L', 75, 13)
('|', 75, 12)
('F', 75, 11)
('-', 76, 11)
('-', 77, 11)
('-', 78, 11)
('-', 79, 11)
('J', 80, 11)
('7', 80, 10)
('-', 79, 10)
('-', 78, 10)
('-', 77, 10)
('-', 76, 10)
('-', 75, 10)
('L', 74, 10)
('7', 74, 9)
('L', 73, 9)
('F', 73, 8)
('-', 74, 8)
('7', 75, 8)
('L', 75, 9)
('J', 76, 9)
('|', 76, 8)
('|', 76, 7)
('7', 76, 6)
('L', 75, 6)
('F', 75, 5)
('-', 76, 5)
('7', 77, 5)
('|', 77, 6)
('|', 77, 7)
('|', 77, 8)
('L', 77, 9)
('J', 78, 9)
('F', 78, 8)
('7', 79, 8)
('L', 79, 9)
('J', 80, 9)
('|', 80, 8)
('7', 80, 7)
('-', 79, 7)
('L', 78, 7)
('F', 78, 6)
('-', 79, 6)
('J', 80, 6)
('F', 80, 5)
('7', 81, 5)
('|', 81, 6)
('|', 81, 7)
('L', 81, 8)
('J', 82, 8)
('F', 82, 7)
('7', 83, 7)
('|', 83, 8)
('J', 83, 9)
('-', 82, 9)
('F', 81, 9)
('|', 81, 10)
('L', 81, 11)
('J', 82, 11)
('F', 82, 10)
('7', 83, 10)
('|', 83, 11)
('|', 83, 12)
('|', 83, 13)
('L', 83, 14)
('J', 84, 14)
('|', 84, 13)
('F', 84, 12)
('7', 85, 12)
('|', 85, 13)
('L', 85, 14)
('-', 86, 14)
('J', 87, 14)
('7', 87, 13)
('L', 86, 13)
('|', 86, 12)
('7', 86, 11)
('-', 85, 11)
('L', 84, 11)
('|', 84, 10)
('|', 84, 9)
('F', 84, 8)
('7', 85, 8)
('|', 85, 9)
('L', 85, 10)
('J', 86, 10)
('|', 86, 9)
('|', 86, 8)
('7', 86, 7)
('-', 85, 7)
('L', 84, 7)
('7', 84, 6)
('-', 83, 6)
('L', 82, 6)
('F', 82, 5)
('J', 83, 5)
('F', 83, 4)
('7', 84, 4)
('L', 84, 5)
('7', 85, 5)
('L', 85, 6)
('J', 86, 6)
('|', 86, 5)
('|', 86, 4)
('F', 86, 3)
('-', 87, 3)
('7', 88, 3)
('J', 88, 4)
('F', 87, 4)
('|', 87, 5)
('L', 87, 6)
('7', 88, 6)
('J', 88, 7)
('F', 87, 7)
('L', 87, 8)
('7', 88, 8)
('J', 88, 9)
('F', 87, 9)
('L', 87, 10)
('7', 88, 10)
('J', 88, 11)
('F', 87, 11)
('L', 87, 12)
('-', 88, 12)
('J', 89, 12)
('|', 89, 11)
('F', 89, 10)
('J', 90, 10)
('F', 90, 9)
('J', 91, 9)
('7', 91, 8)
('-', 90, 8)
('L', 89, 8)
('F', 89, 7)
('J', 90, 7)
('7', 90, 6)
('L', 89, 6)
('|', 89, 5)
('F', 89, 4)
('7', 90, 4)
('L', 90, 5)
('J', 91, 5)
('|', 91, 4)
('|', 91, 3)
('|', 91, 2)
('|', 91, 1)
('F', 91, 0)
('7', 92, 0)
('|', 92, 1)
('|', 92, 2)
('|', 92, 3)
('|', 92, 4)
('|', 92, 5)
('J', 92, 6)
('F', 91, 6)
('L', 91, 7)
('7', 92, 7)
('|', 92, 8)
('L', 92, 9)
('7', 93, 9)
('L', 93, 10)
('-', 94, 10)
('J', 95, 10)
('|', 95, 9)
('7', 95, 8)
('L', 94, 8)
('7', 94, 7)
('L', 93, 7)
('|', 93, 6)
('|', 93, 5)
('|', 93, 4)
('|', 93, 3)
('F', 93, 2)
('-', 94, 2)
('-', 95, 2)
('7', 96, 2)
('J', 96, 3)
('-', 95, 3)
('F', 94, 3)
('|', 94, 4)
('|', 94, 5)
('L', 94, 6)
('7', 95, 6)
('L', 95, 7)
('J', 96, 7)
('|', 96, 6)
('F', 96, 5)
('J', 97, 5)
('|', 97, 4)
('|', 97, 3)
('F', 97, 2)
('-', 98, 2)
('7', 99, 2)
('J', 99, 3)
('F', 98, 3)
('|', 98, 4)
('L', 98, 5)
('J', 99, 5)
('F', 99, 4)
('7', 100, 4)
('|', 100, 5)
('J', 100, 6)
('-', 99, 6)
('-', 98, 6)
('F', 97, 6)
('L', 97, 7)
('-', 98, 7)
('7', 99, 7)
('J', 99, 8)
('-', 98, 8)
('-', 97, 8)
('F', 96, 8)
('|', 96, 9)
('L', 96, 10)
('J', 97, 10)
('F', 97, 9)
('7', 98, 9)
('L', 98, 10)
('J', 99, 10)
('F', 99, 9)
('7', 100, 9)
('L', 100, 10)
('7', 101, 10)
('J', 101, 11)
('-', 100, 11)
('-', 99, 11)
('-', 98, 11)
('-', 97, 11)
('-', 96, 11)
('-', 95, 11)
('-', 94, 11)
('-', 93, 11)
('L', 92, 11)
('7', 92, 10)
('F', 91, 10)
('J', 91, 11)
('F', 90, 11)
('L', 90, 12)
('7', 91, 12)
('J', 91, 13)
('-', 90, 13)
('-', 89, 13)
('F', 88, 13)
('L', 88, 14)
('7', 89, 14)
('J', 89, 15)
('F', 88, 15)
('L', 88, 16)
('7', 89, 16)
('|', 89, 17)
('L', 89, 18)
('J', 90, 18)
('|', 90, 17)
('|', 90, 16)
('|', 90, 15)
('F', 90, 14)
('7', 91, 14)
('L', 91, 15)
('J', 92, 15)
('|', 92, 14)
('|', 92, 13)
('F', 92, 12)
('7', 93, 12)
('|', 93, 13)
('|', 93, 14)
('L', 93, 15)
('7', 94, 15)
('J', 94, 16)
('-', 93, 16)
('-', 92, 16)
('F', 91, 16)
('|', 91, 17)
('|', 91, 18)
('J', 91, 19)
('F', 90, 19)
('L', 90, 20)
('-', 91, 20)
('J', 92, 20)
('|', 92, 19)
('|', 92, 18)
('F', 92, 17)
('7', 93, 17)
('|', 93, 18)
('|', 93, 19)
('L', 93, 20)
('7', 94, 20)
('|', 94, 21)
('J', 94, 22)
('L', 93, 22)
('7', 93, 21)
('-', 92, 21)
('-', 91, 21)
('F', 90, 21)
('J', 90, 22)
('F', 89, 22)
('|', 89, 23)
('|', 89, 24)
('L', 89, 25)
('J', 90, 25)
('F', 90, 24)
('J', 91, 24)
('|', 91, 23)
('F', 91, 22)
('7', 92, 22)
('|', 92, 23)
('L', 92, 24)
('J', 93, 24)
('F', 93, 23)
('7', 94, 23)
('|', 94, 24)
('J', 94, 25)
('-', 93, 25)
('-', 92, 25)
('F', 91, 25)
('J', 91, 26)
('F', 90, 26)
('L', 90, 27)
('7', 91, 27)
('J', 91, 28)
('F', 90, 28)
('L', 90, 29)
('7', 91, 29)
('|', 91, 30)
('L', 91, 31)
('J', 92, 31)
('|', 92, 30)
('|', 92, 29)
('|', 92, 28)
('|', 92, 27)
('F', 92, 26)
('7', 93, 26)
('|', 93, 27)
('|', 93, 28)
('|', 93, 29)
('|', 93, 30)
('|', 93, 31)
('J', 93, 32)
('-', 92, 32)
('-', 91, 32)
('F', 90, 32)
('L', 90, 33)
('7', 91, 33)
('J', 91, 34)
('F', 90, 34)
('|', 90, 35)
('L', 90, 36)
('J', 91, 36)
('F', 91, 35)
('J', 92, 35)
('|', 92, 34)
('F', 92, 33)
('7', 93, 33)
('|', 93, 34)
('|', 93, 35)
('|', 93, 36)
('|', 93, 37)
('L', 93, 38)
('J', 94, 38)
('|', 94, 37)
('|', 94, 36)
('F', 94, 35)
('7', 95, 35)
('|', 95, 36)
('|', 95, 37)
('|', 95, 38)
('J', 95, 39)
('F', 94, 39)
('L', 94, 40)
('7', 95, 40)
('J', 95, 41)
('F', 94, 41)
('L', 94, 42)
('7', 95, 42)
('L', 95, 43)
('J', 96, 43)
('F', 96, 42)
('J', 97, 42)
('7', 97, 41)
('L', 96, 41)
('|', 96, 40)
('|', 96, 39)
('|', 96, 38)
('|', 96, 37)
('|', 96, 36)
('|', 96, 35)
('7', 96, 34)
('-', 95, 34)
('L', 94, 34)
('|', 94, 33)
('|', 94, 32)
('|', 94, 31)
('F', 94, 30)
('7', 95, 30)
('|', 95, 31)
('|', 95, 32)
('L', 95, 33)
('J', 96, 33)
('|', 96, 32)
('|', 96, 31)
('F', 96, 30)
('J', 97, 30)
('7', 97, 29)
('-', 96, 29)
('-', 95, 29)
('L', 94, 29)
('F', 94, 28)
('J', 95, 28)
('7', 95, 27)
('L', 94, 27)
('F', 94, 26)
('J', 95, 26)
('|', 95, 25)
('|', 95, 24)
('|', 95, 23)
('F', 95, 22)
('7', 96, 22)
('|', 96, 23)
('|', 96, 24)
('|', 96, 25)
('|', 96, 26)
('|', 96, 27)
('L', 96, 28)
('J', 97, 28)
('|', 97, 27)
('F', 97, 26)
('7', 98, 26)
('|', 98, 27)
('|', 98, 28)
('L', 98, 29)
('J', 99, 29)
('|', 99, 28)
('|', 99, 27)
('|', 99, 26)
('7', 99, 25)
('-', 98, 25)
('L', 97, 25)
('|', 97, 24)
('|', 97, 23)
('F', 97, 22)
('7', 98, 22)
('|', 98, 23)
('L', 98, 24)
('J', 99, 24)
('F', 99, 23)
('J', 100, 23)
('|', 100, 22)
('|', 100, 21)
('7', 100, 20)
('F', 99, 20)
('J', 99, 21)
('-', 98, 21)
('-', 97, 21)
('-', 96, 21)
('L', 95, 21)
('|', 95, 20)
('|', 95, 19)
('7', 95, 18)
('L', 94, 18)
('F', 94, 17)
('J', 95, 17)
('|', 95, 16)
('F', 95, 15)
('J', 96, 15)
('7', 96, 14)
('-', 95, 14)
('L', 94, 14)
('|', 94, 13)
('F', 94, 12)
('7', 95, 12)
('L', 95, 13)
('J', 96, 13)
('F', 96, 12)
('-', 97, 12)
('-', 98, 12)
('7', 99, 12)
('J', 99, 13)
('-', 98, 13)
('F', 97, 13)
('L', 97, 14)
('7', 98, 14)
('J', 98, 15)
('F', 97, 15)
('J', 97, 16)
('F', 96, 16)
('L', 96, 17)
('7', 97, 17)
('J', 97, 18)
('F', 96, 18)
('|', 96, 19)
('L', 96, 20)
('-', 97, 20)
('J', 98, 20)
('F', 98, 19)
('-', 99, 19)
('J', 100, 19)
('7', 100, 18)
('L', 99, 18)
('7', 99, 17)
('L', 98, 17)
('F', 98, 16)
('J', 99, 16)
('|', 99, 15)
('F', 99, 14)
('J', 100, 14)
('F', 100, 13)
('-', 101, 13)
('7', 102, 13)
('J', 102, 14)
('F', 101, 14)
('J', 101, 15)
('F', 100, 15)
('|', 100, 16)
('L', 100, 17)
('J', 101, 17)
('F', 101, 16)
('J', 102, 16)
('F', 102, 15)
('J', 103, 15)
('F', 103, 14)
('J', 104, 14)
('F', 104, 13)
('J', 105, 13)
('7', 105, 12)
('-', 104, 12)
('L', 103, 12)
('F', 103, 11)
('-', 104, 11)
('J', 105, 11)
('7', 105, 10)
('-', 104, 10)
('L', 103, 10)
('F', 103, 9)
('-', 104, 9)
('J', 105, 9)
('|', 105, 8)
('F', 105, 7)
('7', 106, 7)
('|', 106, 8)
('|', 106, 9)
('|', 106, 10)
('L', 106, 11)
('J', 107, 11)
('|', 107, 10)
('|', 107, 9)
('F', 107, 8)
('-', 108, 8)
('7', 109, 8)
('J', 109, 9)
('F', 108, 9)
('L', 108, 10)
('-', 109, 10)
('J', 110, 10)
('|', 110, 9)
('F', 110, 8)
('-', 111, 8)
('7', 112, 8)
('J', 112, 9)
('F', 111, 9)
('|', 111, 10)
('J', 111, 11)
('F', 110, 11)
('J', 110, 12)
('L', 109, 12)
('7', 109, 11)
('F', 108, 11)
('J', 108, 12)
('-', 107, 12)
('F', 106, 12)
('L', 106, 13)
('7', 107, 13)
('L', 107, 14)
('7', 108, 14)
('L', 108, 15)
('J', 109, 15)
('|', 109, 14)
('F', 109, 13)
('7', 110, 13)
('|', 110, 14)
('L', 110, 15)
('7', 111, 15)
('J', 111, 16)
('-', 110, 16)
('-', 109, 16)
('-', 108, 16)
('L', 107, 16)
('7', 107, 15)
('L', 106, 15)
('7', 106, 14)
('F', 105, 14)
('J', 105, 15)
('F', 104, 15)
('J', 104, 16)
('F', 103, 16)
('J', 103, 17)
('F', 102, 17)
('J', 102, 18)
('F', 101, 18)
('|', 101, 19)
('L', 101, 20)
('J', 102, 20)
('F', 102, 19)
('-', 103, 19)
('J', 104, 19)
('|', 104, 18)
('F', 104, 17)
('7', 105, 17)
('|', 105, 18)
('|', 105, 19)
('J', 105, 20)
('-', 104, 20)
('F', 103, 20)
('J', 103, 21)
('-', 102, 21)
('F', 101, 21)
('|', 101, 22)
('L', 101, 23)
('J', 102, 23)
('F', 102, 22)
('7', 103, 22)
('L', 103, 23)
('J', 104, 23)
('|', 104, 22)
('F', 104, 21)
('7', 105, 21)
('L', 105, 22)
('J', 106, 22)
('|', 106, 21)
('|', 106, 20)
('|', 106, 19)
('|', 106, 18)
('F', 106, 17)
('7', 107, 17)
('|', 107, 18)
('|', 107, 19)
('|', 107, 20)
('|', 107, 21)
('|', 107, 22)
('J', 107, 23)
('-', 106, 23)
('F', 105, 23)
('|', 105, 24)
('J', 105, 25)
('L', 104, 25)
('7', 104, 24)
('F', 103, 24)
('J', 103, 25)
('L', 102, 25)
('7', 102, 24)
('-', 101, 24)
('F', 100, 24)
('L', 100, 25)
('7', 101, 25)
('J', 101, 26)
('F', 100, 26)
('L', 100, 27)
('7', 101, 27)
('J', 101, 28)
('F', 100, 28)
('L', 100, 29)
('-', 101, 29)
('J', 102, 29)
('|', 102, 28)
('|', 102, 27)
('F', 102, 26)
('7', 103, 26)
('|', 103, 27)
('|', 103, 28)
('L', 103, 29)
('7', 104, 29)
('J', 104, 30)
('-', 103, 30)
('F', 102, 30)
('J', 102, 31)
('L', 101, 31)
('7', 101, 30)
('F', 100, 30)
('J', 100, 31)
('L', 99, 31)
('7', 99, 30)
('F', 98, 30)
('J', 98, 31)
('F', 97, 31)
('|', 97, 32)
('L', 97, 33)
('7', 98, 33)
('J', 98, 34)
('F', 97, 34)
('|', 97, 35)
('|', 97, 36)
('L', 97, 37)
('J', 98, 37)
('|', 98, 36)
('F', 98, 35)
('J', 99, 35)
('|', 99, 34)
('|', 99, 33)
('F', 99, 32)
('7', 100, 32)
('|', 100, 33)
('|', 100, 34)
('|', 100, 35)
('J', 100, 36)
('F', 99, 36)
('L', 99, 37)
('7', 100, 37)
('|', 100, 38)
('J', 100, 39)
('L', 99, 39)
('7', 99, 38)
('F', 98, 38)
('J', 98, 39)
('F', 97, 39)
('L', 97, 40)
('7', 98, 40)
('L', 98, 41)
('J', 99, 41)
('F', 99, 40)
('-', 100, 40)
('J', 101, 40)
('F', 101, 39)
('7', 102, 39)
('L', 102, 40)
('J', 103, 40)
('|', 103, 39)
('7', 103, 38)
('-', 102, 38)
('L', 101, 38)
('F', 101, 37)
('J', 102, 37)
('7', 102, 36)
('L', 101, 36)
('F', 101, 35)
('J', 102, 35)
('7', 102, 34)
('L', 101, 34)
('F', 101, 33)
('J', 102, 33)
('F', 102, 32)
('J', 103, 32)
('F', 103, 31)
('7', 104, 31)
('L', 104, 32)
('J', 105, 32)
('|', 105, 31)
('|', 105, 30)
('|', 105, 29)
('7', 105, 28)
('L', 104, 28)
('|', 104, 27)
('F', 104, 26)
('7', 105, 26)
('L', 105, 27)
('J', 106, 27)
('|', 106, 26)
('|', 106, 25)
('F', 106, 24)
('7', 107, 24)
('|', 107, 25)
('|', 107, 26)
('|', 107, 27)
('J', 107, 28)
('F', 106, 28)
('L', 106, 29)
('-', 107, 29)
('J', 108, 29)
('|', 108, 28)
('|', 108, 27)
('|', 108, 26)
('|', 108, 25)
('|', 108, 24)
('F', 108, 23)
('J', 109, 23)
('|', 109, 22)
('7', 109, 21)
('L', 108, 21)
('F', 108, 20)
('J', 109, 20)
('|', 109, 19)
('7', 109, 18)
('L', 108, 18)
('F', 108, 17)
('-', 109, 17)
('7', 110, 17)
('|', 110, 18)
('L', 110, 19)
('J', 111, 19)
('|', 111, 18)
('F', 111, 17)
('7', 112, 17)
('|', 112, 18)
('L', 112, 19)
('J', 113, 19)
('|', 113, 18)
('F', 113, 17)
('7', 114, 17)
('L', 114, 18)
('7', 115, 18)
('J', 115, 19)
('F', 114, 19)
('J', 114, 20)
('-', 113, 20)
('-', 112, 20)
('-', 111, 20)
('F', 110, 20)
('L', 110, 21)
('-', 111, 21)
('-', 112, 21)
('-', 113, 21)
('7', 114, 21)
('J', 114, 22)
('-', 113, 22)
('-', 112, 22)
('-', 111, 22)
('F', 110, 22)
('L', 110, 23)
('7', 111, 23)
('J', 111, 24)
('-', 110, 24)
('F', 109, 24)
('L', 109, 25)
('-', 110, 25)
('7', 111, 25)
('J', 111, 26)
('-', 110, 26)
('F', 109, 26)
('L', 109, 27)
('7', 110, 27)
('J', 110, 28)
('F', 109, 28)
('L', 109, 29)
('-', 110, 29)
('-', 111, 29)
('J', 112, 29)
('7', 112, 28)
('L', 111, 28)
('F', 111, 27)
('J', 112, 27)
('|', 112, 26)
('|', 112, 25)
('|', 112, 24)
('F', 112, 23)
('7', 113, 23)
('L', 113, 24)
('-', 114, 24)
('J', 115, 24)
('|', 115, 23)
('|', 115, 22)
('|', 115, 21)
('F', 115, 20)
('7', 116, 20)
('|', 116, 21)
('|', 116, 22)
('|', 116, 23)
('L', 116, 24)
('J', 117, 24)
('|', 117, 23)
('|', 117, 22)
('F', 117, 21)
('-', 118, 21)
('7', 119, 21)
('J', 119, 22)
('F', 118, 22)
('|', 118, 23)
('L', 118, 24)
('J', 119, 24)
('F', 119, 23)
('-', 120, 23)
('7', 121, 23)
('J', 121, 24)
('F', 120, 24)
('J', 120, 25)
('-', 119, 25)
('-', 118, 25)
('-', 117, 25)
('-', 116, 25)
('-', 115, 25)
('-', 114, 25)
('F', 113, 25)
('L', 113, 26)
('-', 114, 26)
('-', 115, 26)
('-', 116, 26)
('-', 117, 26)
('-', 118, 26)
('-', 119, 26)
('7', 120, 26)
('J', 120, 27)
('-', 119, 27)
('-', 118, 27)
('-', 117, 27)
('-', 116, 27)
('-', 115, 27)
('-', 114, 27)
('F', 113, 27)
('L', 113, 28)
('7', 114, 28)
('J', 114, 29)
('F', 113, 29)
('J', 113, 30)
('-', 112, 30)
('-', 111, 30)
('F', 110, 30)
('J', 110, 31)
('L', 109, 31)
('7', 109, 30)
('-', 108, 30)
('-', 107, 30)
('F', 106, 30)
('|', 106, 31)
('L', 106, 32)
('J', 107, 32)
('F', 107, 31)
('7', 108, 31)
('L', 108, 32)
('7', 109, 32)
('J', 109, 33)
('-', 108, 33)
('-', 107, 33)
('-', 106, 33)
('-', 105, 33)
('-', 104, 33)
('F', 103, 33)
('|', 103, 34)
('|', 103, 35)
('|', 103, 36)
('L', 103, 37)
('J', 104, 37)
('|', 104, 36)
('|', 104, 35)
('F', 104, 34)
('-', 105, 34)
('-', 106, 34)
('-', 107, 34)
('-', 108, 34)
('-', 109, 34)
('J', 110, 34)
('|', 110, 33)
('F', 110, 32)
('7', 111, 32)
('|', 111, 33)
('L', 111, 34)
('J', 112, 34)
('|', 112, 33)
('|', 112, 32)
('F', 112, 31)
('7', 113, 31)
('|', 113, 32)
('|', 113, 33)
('|', 113, 34)
('J', 113, 35)
('-', 112, 35)
('-', 111, 35)
('-', 110, 35)
('-', 109, 35)
('-', 108, 35)
('-', 107, 35)
('-', 106, 35)
('F', 105, 35)
('L', 105, 36)
('-', 106, 36)
('-', 107, 36)
('-', 108, 36)
('-', 109, 36)
('-', 110, 36)
('-', 111, 36)
('7', 112, 36)
('J', 112, 37)
('-', 111, 37)
('-', 110, 37)
('-', 109, 37)
('-', 108, 37)
('-', 107, 37)
('-', 106, 37)
('F', 105, 37)
('J', 105, 38)
('F', 104, 38)
('L', 104, 39)
('7', 105, 39)
('L', 105, 40)
('-', 106, 40)
('J', 107, 40)
('7', 107, 39)
('L', 106, 39)
('F', 106, 38)
('-', 107, 38)
('-', 108, 38)
('-', 109, 38)
('-', 110, 38)
('-', 111, 38)
('-', 112, 38)
('J', 113, 38)
('|', 113, 37)
('F', 113, 36)
('J', 114, 36)
('|', 114, 35)
('|', 114, 34)
('|', 114, 33)
('F', 114, 32)
('J', 115, 32)
('7', 115, 31)
('L', 114, 31)
('F', 114, 30)
('J', 115, 30)
('F', 115, 29)
('J', 116, 29)
('F', 116, 28)
('-', 117, 28)
('7', 118, 28)
('J', 118, 29)
('F', 117, 29)
('J', 117, 30)
('F', 116, 30)
('|', 116, 31)
('L', 116, 32)
('J', 117, 32)
('F', 117, 31)
('J', 118, 31)
('F', 118, 30)
('-', 119, 30)
('J', 120, 30)
('7', 120, 29)
('L', 119, 29)
('F', 119, 28)
('-', 120, 28)
('-', 121, 28)
('7', 122, 28)
('J', 122, 29)
('F', 121, 29)
('L', 121, 30)
('7', 122, 30)
('L', 122, 31)
('-', 123, 31)
('J', 124, 31)
('F', 124, 30)
('7', 125, 30)
('|', 125, 31)
('J', 125, 32)
('-', 124, 32)
('-', 123, 32)
('F', 122, 32)
('J', 122, 33)
('L', 121, 33)
('|', 121, 32)
('7', 121, 31)
('-', 120, 31)
('F', 119, 31)
('J', 119, 32)
('F', 118, 32)
('J', 118, 33)
('-', 117, 33)
('-', 116, 33)
('F', 115, 33)
('L', 115, 34)
('-', 116, 34)
('7', 117, 34)
('J', 117, 35)
('-', 116, 35)
('F', 115, 35)
('L', 115, 36)
('-', 116, 36)
('-', 117, 36)
('J', 118, 36)
('|', 118, 35)
('F', 118, 34)
('J', 119, 34)
('F', 119, 33)
('7', 120, 33)
('L', 120, 34)
('7', 121, 34)
('J', 121, 35)
('-', 120, 35)
('F', 119, 35)
('L', 119, 36)
('7', 120, 36)
('J', 120, 37)
('-', 119, 37)
('-', 118, 37)
('-', 117, 37)
('F', 116, 37)
('J', 116, 38)
('L', 115, 38)
('7', 115, 37)
('F', 114, 37)
('|', 114, 38)
('J', 114, 39)
('-', 113, 39)
('-', 112, 39)
('-', 111, 39)
('-', 110, 39)
('-', 109, 39)
('F', 108, 39)
('L', 108, 40)
('-', 109, 40)
('-', 110, 40)
('-', 111, 40)
('-', 112, 40)
('-', 113, 40)
('7', 114, 40)
('J', 114, 41)
('-', 113, 41)
('-', 112, 41)
('F', 111, 41)
('J', 111, 42)
('L', 110, 42)
('7', 110, 41)
('F', 109, 41)
('J', 109, 42)
('L', 108, 42)
('7', 108, 41)
('F', 107, 41)
('J', 107, 42)
('L', 106, 42)
('7', 106, 41)
('F', 105, 41)
('|', 105, 42)
('J', 105, 43)
('L', 104, 43)
('7', 104, 42)
('L', 103, 42)
('7', 103, 41)
('F', 102, 41)
('J', 102, 42)
('L', 101, 42)
('7', 101, 41)
('F', 100, 41)
('J', 100, 42)
('-', 99, 42)
('F', 98, 42)
('L', 98, 43)
('-', 99, 43)
('-', 100, 43)
('7', 101, 43)
('L', 101, 44)
('J', 102, 44)
('F', 102, 43)
('7', 103, 43)
('|', 103, 44)
('L', 103, 45)
('J', 104, 45)
('F', 104, 44)
('-', 105, 44)
('J', 106, 44)
('F', 106, 43)
('7', 107, 43)
('L', 107, 44)
('-', 108, 44)
('J', 109, 44)
('F', 109, 43)
('7', 110, 43)
('L', 110, 44)
('-', 111, 44)
('J', 112, 44)
('F', 112, 43)
('J', 113, 43)
('F', 113, 42)
('-', 114, 42)
('J', 115, 42)
('|', 115, 41)
('|', 115, 40)
('F', 115, 39)
('-', 116, 39)
('7', 117, 39)
('J', 117, 40)
('F', 116, 40)
('L', 116, 41)
('-', 117, 41)
('J', 118, 41)
('|', 118, 40)
('|', 118, 39)
('F', 118, 38)
('-', 119, 38)
('-', 120, 38)
('J', 121, 38)
('|', 121, 37)
('F', 121, 36)
('-', 122, 36)
('J', 123, 36)
('7', 123, 35)
('L', 122, 35)
('F', 122, 34)
('J', 123, 34)
('F', 123, 33)
('7', 124, 33)
('L', 124, 34)
('7', 125, 34)
('J', 125, 35)
('F', 124, 35)
('L', 124, 36)
('-', 125, 36)
('J', 126, 36)
('|', 126, 35)
('|', 126, 34)
('|', 126, 33)
('|', 126, 32)
('|', 126, 31)
('F', 126, 30)
('7', 127, 30)
('|', 127, 31)
('|', 127, 32)
('|', 127, 33)
('|', 127, 34)
('|', 127, 35)
('L', 127, 36)
('J', 128, 36)
('F', 128, 35)
('J', 129, 35)
('|', 129, 34)
('7', 129, 33)
('L', 128, 33)
('F', 128, 32)
('J', 129, 32)
('F', 129, 31)
('7', 130, 31)
('|', 130, 32)
('L', 130, 33)
('-', 131, 33)
('7', 132, 33)
('J', 132, 34)
('-', 131, 34)
('F', 130, 34)
('L', 130, 35)
('-', 131, 35)
('-', 132, 35)
('-', 133, 35)
('-', 134, 35)
('J', 135, 35)
('F', 135, 34)
('7', 136, 34)
('L', 136, 35)
('7', 137, 35)
('J', 137, 36)
('F', 136, 36)
('J', 136, 37)
('L', 135, 37)
('7', 135, 36)
('F', 134, 36)
('|', 134, 37)
('J', 134, 38)
('L', 133, 38)
('|', 133, 37)
('7', 133, 36)
('F', 132, 36)
('|', 132, 37)
('|', 132, 38)
('J', 132, 39)
('L', 131, 39)
('|', 131, 38)
('|', 131, 37)
('7', 131, 36)
('-', 130, 36)
('F', 129, 36)
('J', 129, 37)
('F', 128, 37)
('L', 128, 38)
('-', 129, 38)
('7', 130, 38)
('|', 130, 39)
('L', 130, 40)
('7', 131, 40)
('J', 131, 41)
('F', 130, 41)
('|', 130, 42)
('J', 130, 43)
('L', 129, 43)
('|', 129, 42)
('|', 129, 41)
('|', 129, 40)
('7', 129, 39)
('F', 128, 39)
('|', 128, 40)
('J', 128, 41)
('L', 127, 41)
('|', 127, 40)
('|', 127, 39)
('|', 127, 38)
('7', 127, 37)
('-', 126, 37)
('-', 125, 37)
('-', 124, 37)
('-', 123, 37)
('F', 122, 37)
('|', 122, 38)
('L', 122, 39)
('J', 123, 39)
('F', 123, 38)
('-', 124, 38)
('-', 125, 38)
('7', 126, 38)
('J', 126, 39)
('-', 125, 39)
('F', 124, 39)
('L', 124, 40)
('-', 125, 40)
('7', 126, 40)
('J', 126, 41)
('-', 125, 41)
('-', 124, 41)
('L', 123, 41)
('7', 123, 40)
('F', 122, 40)
('|', 122, 41)
('L', 122, 42)
('-', 123, 42)
('-', 124, 42)
('-', 125, 42)
('-', 126, 42)
('-', 127, 42)
